last,first,pos,num,blocks,dz_block,nz_block,oz_block,p1_block,p2_block,p3_block,ot_block,5v5_block,ev_block,sh_block,pp_block,block_for_oi,block_for_oi_5v5,shot_blocked,dz_blocked,nz_blocked,oz_blocked,p1_blocked,p2_blocked,p3_blocked,ot_blocked,5v5_blocked,ev_blocked,sh_blocked,pp_blocked,block_against_oi,block_against_oi_5v5,block_wrist,block_slap,block_snap,block_back,block_deflect,block_tip,block_wrap,block_other,blocked_wrist,blocked_slap,blocked_snap,blocked_back,blocked_deflect,blocked_tip,blocked_wrap,blocked_other,g_block_5_5v5,b_block_5_5v5,g_block_10_5v5,b_block_10_5v5,g_block_5_ev,b_block_5_ev,g_block_10_ev,b_block_10_ev,g_block_5_pp,b_block_5_pp,g_block_10_pp,b_block_10_pp,g_block_5_sh,b_block_5_sh,g_block_10_sh,b_block_10_sh
KERO,TANNER,C,67,10.0,10.0,0.0,0.0,4.0,5.0,1.0,0.0,5.0,6.0,4.0,0.0,50.0,38.0,9.0,0.0,0.0,9.0,2.0,3.0,4.0,0.0,8.0,8.0,1.0,0.0,47.0,42.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0
HARPUR,BEN,D,67,7.0,7.0,0.0,0.0,3.0,3.0,1.0,0.0,7.0,7.0,0.0,0.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,6.0,1.0,6.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POULIOT,BENOIT,L,67,25.0,25.0,0.0,0.0,4.0,13.0,8.0,0.0,24.0,24.0,1.0,0.0,172.0,157.0,24.0,0.0,0.0,24.0,8.0,7.0,9.0,0.0,20.0,21.0,0.0,3.0,247.0,175.0,16.0,5.0,3.0,0.0,0.0,0.0,0.0,1.0,16.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,24.0,0.0,24.0,0.0,24.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
PACIORETTY,MAX,L,67,37.0,37.0,0.0,0.0,13.0,13.0,10.0,1.0,32.0,34.0,1.0,2.0,326.0,261.0,115.0,0.0,0.0,115.0,30.0,40.0,44.0,1.0,81.0,89.0,5.0,21.0,457.0,315.0,27.0,6.0,3.0,0.0,0.0,0.0,0.0,1.0,84.0,11.0,9.0,7.0,0.0,4.0,0.0,0.0,31.0,1.0,31.0,1.0,33.0,1.0,33.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0
BROWN,CHRIS,R,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FROLIK,MICHAEL,R,67,44.0,43.0,0.0,1.0,19.0,13.0,12.0,0.0,33.0,33.0,11.0,0.0,290.0,230.0,77.0,0.0,0.0,77.0,25.0,24.0,28.0,0.0,73.0,76.0,1.0,0.0,272.0,256.0,20.0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,54.0,6.0,14.0,2.0,0.0,1.0,0.0,0.0,33.0,0.0,33.0,0.0,33.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,0.0
RAKELL,RICKARD,R,67,30.0,30.0,0.0,0.0,12.0,7.0,11.0,0.0,29.0,30.0,0.0,0.0,215.0,208.0,61.0,0.0,0.0,61.0,19.0,21.0,20.0,1.0,42.0,47.0,0.0,14.0,293.0,192.0,13.0,11.0,4.0,2.0,0.0,0.0,0.0,0.0,41.0,11.0,1.0,4.0,1.0,3.0,0.0,0.0,29.0,0.0,29.0,0.0,30.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KARLSSON,MELKER,C,68,48.0,47.0,1.0,0.0,18.0,19.0,11.0,0.0,32.0,34.0,14.0,0.0,255.0,205.0,26.0,1.0,0.0,25.0,11.0,12.0,3.0,0.0,24.0,24.0,1.0,1.0,191.0,170.0,25.0,18.0,4.0,1.0,0.0,0.0,0.0,0.0,17.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,32.0,0.0,32.0,0.0,34.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,14.0,0.0
HOFFMAN,MIKE,C,68,29.0,29.0,0.0,0.0,8.0,10.0,9.0,2.0,23.0,27.0,0.0,2.0,279.0,254.0,133.0,0.0,0.0,133.0,31.0,43.0,54.0,5.0,79.0,104.0,1.0,28.0,403.0,268.0,19.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0,70.0,32.0,25.0,4.0,1.0,1.0,0.0,0.0,23.0,0.0,23.0,0.0,27.0,0.0,27.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
JAGR,JAROMIR,R,68,16.0,16.0,0.0,0.0,6.0,3.0,7.0,0.0,16.0,16.0,0.0,0.0,235.0,217.0,44.0,0.0,0.0,44.0,16.0,20.0,7.0,1.0,32.0,36.0,0.0,8.0,287.0,200.0,6.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,24.0,11.0,7.0,2.0,0.0,0.0,0.0,0.0,15.0,1.0,15.0,1.0,15.0,1.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COGLIANO,ANDREW,C,7,27.0,27.0,0.0,0.0,9.0,8.0,8.0,2.0,17.0,21.0,6.0,0.0,282.0,214.0,50.0,0.0,0.0,50.0,15.0,17.0,18.0,0.0,44.0,45.0,3.0,2.0,236.0,220.0,13.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,40.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,17.0,0.0,17.0,0.0,21.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0
MITCHELL,JOHN,C,7,65.0,64.0,0.0,1.0,27.0,21.0,17.0,0.0,43.0,45.0,20.0,0.0,312.0,220.0,34.0,1.0,0.0,33.0,14.0,8.0,12.0,0.0,31.0,32.0,1.0,1.0,192.0,167.0,36.0,19.0,8.0,2.0,0.0,0.0,0.0,0.0,28.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,43.0,0.0,45.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0
TURRIS,KYLE,C,7,31.0,31.0,0.0,0.0,12.0,7.0,12.0,0.0,29.0,31.0,0.0,0.0,221.0,195.0,55.0,0.0,1.0,54.0,16.0,14.0,22.0,3.0,32.0,38.0,1.0,16.0,352.0,228.0,15.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,33.0,12.0,8.0,1.0,1.0,0.0,0.0,0.0,29.0,0.0,29.0,0.0,31.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CULLEN,MATT,C,7,41.0,41.0,0.0,0.0,15.0,10.0,16.0,0.0,28.0,31.0,10.0,0.0,305.0,208.0,35.0,0.0,0.0,35.0,8.0,13.0,14.0,0.0,30.0,31.0,2.0,2.0,206.0,185.0,21.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,23.0,5.0,5.0,2.0,0.0,0.0,0.0,0.0,28.0,0.0,27.0,1.0,31.0,0.0,30.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0
CHIAROT,BEN,D,7,105.0,105.0,0.0,0.0,36.0,35.0,34.0,0.0,85.0,87.0,18.0,0.0,272.0,236.0,52.0,0.0,0.0,52.0,15.0,22.0,14.0,1.0,48.0,50.0,0.0,2.0,224.0,213.0,78.0,18.0,6.0,3.0,0.0,0.0,0.0,0.0,32.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,84.0,1.0,84.0,1.0,86.0,1.0,86.0,1.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0,0.0
SEABROOK,BRENT,D,7,150.0,150.0,0.0,0.0,43.0,55.0,48.0,4.0,127.0,137.0,13.0,0.0,449.0,369.0,134.0,2.0,0.0,132.0,49.0,42.0,40.0,3.0,86.0,94.0,2.0,38.0,479.0,343.0,110.0,27.0,9.0,3.0,0.0,0.0,0.0,1.0,29.0,101.0,2.0,1.0,1.0,0.0,0.0,0.0,123.0,4.0,123.0,4.0,133.0,4.0,133.0,4.0,0.0,0.0,0.0,0.0,13.0,0.0,13.0,0.0
FORBORT,DEREK,D,7,7.0,7.0,0.0,0.0,1.0,2.0,4.0,0.0,7.0,7.0,0.0,0.0,26.0,21.0,12.0,0.0,0.0,12.0,7.0,4.0,1.0,0.0,12.0,12.0,0.0,0.0,45.0,44.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KULIKOV,DMITRY,D,7,121.0,121.0,0.0,0.0,46.0,35.0,36.0,4.0,94.0,101.0,17.0,3.0,332.0,245.0,50.0,1.0,0.0,49.0,19.0,19.0,12.0,0.0,43.0,45.0,0.0,5.0,251.0,211.0,53.0,53.0,12.0,2.0,1.0,0.0,0.0,0.0,24.0,18.0,8.0,0.0,0.0,0.0,0.0,0.0,92.0,2.0,92.0,2.0,99.0,2.0,99.0,2.0,3.0,0.0,3.0,0.0,17.0,0.0,17.0,0.0
JOHNSON,JACK,D,7,102.0,101.0,0.0,1.0,34.0,34.0,31.0,3.0,64.0,74.0,27.0,1.0,379.0,273.0,68.0,0.0,0.0,68.0,18.0,23.0,26.0,1.0,45.0,48.0,1.0,19.0,315.0,228.0,47.0,20.0,34.0,1.0,0.0,0.0,0.0,0.0,17.0,28.0,20.0,2.0,1.0,0.0,0.0,0.0,63.0,1.0,63.0,1.0,73.0,1.0,73.0,1.0,1.0,0.0,1.0,0.0,27.0,0.0,27.0,0.0
MERRILL,JON,D,7,54.0,54.0,0.0,0.0,23.0,18.0,13.0,0.0,46.0,46.0,8.0,0.0,173.0,145.0,15.0,1.0,0.0,14.0,5.0,6.0,4.0,0.0,14.0,15.0,0.0,0.0,125.0,119.0,29.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,46.0,0.0,46.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0
MARTIN,PAUL,D,7,123.0,123.0,0.0,0.0,43.0,41.0,38.0,1.0,96.0,101.0,22.0,0.0,434.0,350.0,52.0,0.0,0.0,52.0,17.0,21.0,14.0,0.0,49.0,51.0,0.0,1.0,345.0,329.0,86.0,16.0,12.0,4.0,1.0,2.0,0.0,2.0,24.0,22.0,4.0,1.0,0.0,1.0,0.0,0.0,96.0,0.0,96.0,0.0,101.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,22.0,0.0
SCUDERI,ROB,D,7,33.0,32.0,0.0,1.0,8.0,17.0,8.0,0.0,24.0,29.0,4.0,0.0,93.0,68.0,8.0,0.0,0.0,8.0,5.0,2.0,1.0,0.0,7.0,7.0,0.0,1.0,62.0,59.0,23.0,4.0,0.0,2.0,1.0,2.0,0.0,1.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,24.0,0.0,29.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0
MURPHY,RYAN,D,7,22.0,22.0,0.0,0.0,4.0,11.0,7.0,0.0,21.0,21.0,0.0,1.0,106.0,104.0,34.0,0.0,0.0,34.0,11.0,8.0,15.0,0.0,29.0,30.0,0.0,4.0,146.0,122.0,10.0,1.0,10.0,1.0,0.0,0.0,0.0,0.0,8.0,18.0,8.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,21.0,0.0,21.0,0.0,21.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ELLIOTT,STEFAN,D,7,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,8.0,8.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,8.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRODIE,TJ,D,7,104.0,104.0,0.0,0.0,41.0,32.0,27.0,4.0,81.0,89.0,14.0,1.0,431.0,330.0,84.0,0.0,0.0,84.0,31.0,28.0,25.0,0.0,67.0,71.0,1.0,12.0,432.0,335.0,79.0,12.0,8.0,4.0,0.0,1.0,0.0,0.0,41.0,28.0,11.0,4.0,0.0,0.0,0.0,0.0,80.0,1.0,80.0,1.0,88.0,1.0,88.0,1.0,1.0,0.0,1.0,0.0,14.0,0.0,13.0,1.0
PORTER,CHRIS,L,7,12.0,12.0,0.0,0.0,3.0,6.0,3.0,0.0,11.0,11.0,1.0,0.0,147.0,122.0,21.0,0.0,0.0,21.0,8.0,7.0,6.0,0.0,21.0,21.0,0.0,0.0,89.0,89.0,9.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
VEY,LINDEN,R,7,9.0,8.0,0.0,1.0,4.0,3.0,2.0,0.0,8.0,8.0,1.0,0.0,129.0,118.0,15.0,0.0,0.0,15.0,8.0,4.0,3.0,0.0,11.0,12.0,1.0,2.0,126.0,96.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
RASMUSSEN,DENNIS,C,70,20.0,20.0,0.0,0.0,6.0,8.0,6.0,0.0,20.0,20.0,0.0,0.0,94.0,94.0,14.0,0.0,0.0,14.0,3.0,5.0,6.0,0.0,14.0,14.0,0.0,0.0,89.0,87.0,10.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HOLTBY,BRADEN,G,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,996.0,768.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,896.0,731.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KORPISALO,JOONAS,G,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,409.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,396.0,334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUBBAN,MALCOLM,G,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PEARSON,TANNER,L,70,34.0,34.0,0.0,0.0,11.0,14.0,9.0,0.0,24.0,24.0,10.0,0.0,248.0,186.0,64.0,0.0,0.0,64.0,20.0,24.0,20.0,0.0,56.0,58.0,4.0,2.0,274.0,225.0,15.0,13.0,4.0,2.0,0.0,0.0,0.0,0.0,44.0,7.0,10.0,2.0,0.0,0.0,0.0,1.0,24.0,0.0,24.0,0.0,24.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0
RENDULIC,BORNA,C,71,3.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,3.0,0.0,0.0,8.0,8.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LARKIN,DYLAN,C,71,25.0,25.0,0.0,0.0,11.0,10.0,3.0,1.0,21.0,24.0,0.0,1.0,193.0,179.0,89.0,0.0,0.0,89.0,30.0,29.0,30.0,0.0,72.0,76.0,1.0,12.0,336.0,253.0,11.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,62.0,8.0,16.0,0.0,1.0,1.0,0.0,1.0,20.0,1.0,20.0,1.0,23.0,1.0,23.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
RODRIGUES,EVAN,C,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MALKIN,EVGENI,C,71,19.0,18.0,0.0,1.0,3.0,9.0,7.0,0.0,18.0,18.0,0.0,1.0,156.0,138.0,66.0,0.0,0.0,66.0,22.0,20.0,23.0,1.0,42.0,45.0,1.0,20.0,303.0,187.0,11.0,4.0,1.0,1.0,0.0,0.0,0.0,2.0,40.0,12.0,11.0,2.0,0.0,1.0,0.0,0.0,18.0,0.0,17.0,1.0,18.0,0.0,17.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NOLAN,JORDAN,C,71,8.0,8.0,0.0,0.0,3.0,4.0,1.0,0.0,8.0,8.0,0.0,0.0,96.0,96.0,23.0,0.0,0.0,23.0,7.0,11.0,5.0,0.0,23.0,23.0,0.0,0.0,113.0,113.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HANLEY,JOEL,D,71,19.0,19.0,0.0,0.0,3.0,9.0,7.0,0.0,18.0,18.0,0.0,1.0,45.0,38.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,27.0,25.0,12.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0,0.0,18.0,0.0,18.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MELCHIORI,JULIAN,D,71,9.0,9.0,0.0,0.0,4.0,3.0,2.0,0.0,8.0,8.0,1.0,0.0,37.0,33.0,5.0,0.0,0.0,5.0,0.0,2.0,3.0,0.0,5.0,5.0,0.0,0.0,25.0,24.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
FOLIGNO,NICK,L,71,46.0,46.0,0.0,0.0,19.0,13.0,14.0,0.0,39.0,42.0,3.0,1.0,241.0,213.0,43.0,0.0,0.0,43.0,9.0,20.0,12.0,2.0,38.0,40.0,0.0,3.0,291.0,227.0,21.0,14.0,10.0,1.0,0.0,0.0,0.0,0.0,19.0,3.0,15.0,5.0,0.0,1.0,0.0,0.0,39.0,0.0,39.0,0.0,42.0,0.0,42.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0
ATHANASIOU,ANDREAS,C,72,8.0,8.0,0.0,0.0,4.0,2.0,2.0,0.0,7.0,7.0,1.0,0.0,55.0,47.0,14.0,0.0,0.0,14.0,3.0,4.0,7.0,0.0,12.0,12.0,2.0,0.0,67.0,61.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
PANARIN,ARTEMI,C,72,14.0,14.0,0.0,0.0,3.0,5.0,5.0,1.0,12.0,14.0,0.0,0.0,285.0,268.0,82.0,0.0,1.0,81.0,29.0,28.0,24.0,1.0,64.0,71.0,0.0,11.0,442.0,332.0,8.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,66.0,11.0,4.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,14.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VATRANO,FRANK,C,72,23.0,21.0,1.0,1.0,6.0,10.0,7.0,0.0,23.0,23.0,0.0,0.0,105.0,105.0,26.0,0.0,0.0,26.0,5.0,13.0,8.0,0.0,23.0,25.0,0.0,1.0,96.0,89.0,9.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,23.0,0.0,23.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BOBROVSKY,SERGEI,G,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,494.0,405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,445.0,364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HORNQVIST,PATRIC,R,72,54.0,54.0,0.0,0.0,15.0,19.0,19.0,1.0,51.0,53.0,1.0,0.0,265.0,251.0,64.0,0.0,1.0,63.0,23.0,22.0,18.0,1.0,57.0,60.0,0.0,4.0,445.0,326.0,30.0,19.0,4.0,1.0,0.0,0.0,0.0,0.0,48.0,8.0,5.0,3.0,0.0,0.0,0.0,0.0,51.0,0.0,51.0,0.0,53.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
KOSMACHUK,SCOTT,R,72,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,24.0,24.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,19.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PIRRI,BRANDON,C,73,11.0,11.0,0.0,0.0,1.0,6.0,4.0,0.0,9.0,9.0,0.0,2.0,133.0,125.0,67.0,0.0,0.0,67.0,18.0,23.0,23.0,3.0,41.0,45.0,0.0,22.0,175.0,120.0,5.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,25.0,25.0,17.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
TOFFOLI,TYLER,C,73,19.0,18.0,0.0,1.0,6.0,5.0,8.0,0.0,14.0,17.0,2.0,0.0,253.0,190.0,98.0,0.0,0.0,98.0,36.0,29.0,31.0,2.0,86.0,89.0,0.0,9.0,477.0,361.0,12.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,77.0,12.0,6.0,2.0,0.0,1.0,0.0,0.0,14.0,0.0,14.0,0.0,17.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
EMELIN,ALEXEI,D,74,113.0,112.0,1.0,0.0,44.0,38.0,31.0,0.0,89.0,97.0,16.0,0.0,370.0,287.0,82.0,0.0,1.0,81.0,38.0,18.0,26.0,0.0,76.0,81.0,0.0,1.0,335.0,306.0,79.0,19.0,10.0,3.0,0.0,2.0,0.0,0.0,52.0,22.0,8.0,0.0,0.0,0.0,0.0,0.0,88.0,1.0,88.0,1.0,96.0,1.0,96.0,1.0,0.0,0.0,0.0,0.0,16.0,0.0,16.0,0.0
DEMELO,DYLAN,D,74,35.0,35.0,0.0,0.0,12.0,9.0,14.0,0.0,35.0,35.0,0.0,0.0,130.0,127.0,36.0,0.0,0.0,36.0,14.0,11.0,11.0,0.0,32.0,32.0,0.0,4.0,129.0,118.0,27.0,2.0,2.0,3.0,0.0,0.0,0.0,1.0,17.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,35.0,0.0,35.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLAVIN,JACCOB,D,74,119.0,118.0,0.0,1.0,33.0,43.0,38.0,5.0,88.0,95.0,22.0,2.0,319.0,252.0,60.0,2.0,0.0,58.0,20.0,14.0,26.0,0.0,50.0,55.0,0.0,5.0,283.0,244.0,51.0,15.0,42.0,6.0,1.0,3.0,0.0,1.0,15.0,20.0,23.0,2.0,0.0,0.0,0.0,0.0,88.0,0.0,87.0,1.0,95.0,0.0,94.0,1.0,2.0,0.0,2.0,0.0,22.0,0.0,22.0,0.0
CARLSON,JOHN,D,74,114.0,112.0,1.0,1.0,37.0,45.0,31.0,1.0,83.0,93.0,17.0,4.0,345.0,255.0,75.0,0.0,0.0,75.0,24.0,21.0,28.0,2.0,51.0,55.0,0.0,20.0,331.0,241.0,78.0,18.0,9.0,8.0,1.0,0.0,0.0,0.0,34.0,36.0,5.0,0.0,0.0,0.0,0.0,0.0,82.0,1.0,80.0,3.0,92.0,1.0,90.0,3.0,4.0,0.0,4.0,0.0,17.0,0.0,17.0,0.0
