,Date,game_goals,is_playoff,reg_goals,playoff_goals,reg_games_played,playoff_games_played,reg_goals_total,playoff_goals_total,total_goals,reg_games_total,playoff_games_total
0,2005-10-05,2,False,2,0,1,0,2,0,2,1,0
1,2005-10-07,0,False,0,0,1,0,2,0,2,2,0
2,2005-10-08,0,False,0,0,1,0,2,0,2,3,0
3,2005-10-10,1,False,1,0,1,0,3,0,3,4,0
4,2005-10-12,1,False,1,0,1,0,4,0,4,5,0
5,2005-10-13,0,False,0,0,1,0,4,0,4,6,0
6,2005-10-16,0,False,0,0,1,0,4,0,4,7,0
7,2005-10-20,2,False,2,0,1,0,6,0,6,8,0
8,2005-10-22,0,False,0,0,1,0,6,0,6,9,0
9,2005-10-26,0,False,0,0,1,0,6,0,6,10,0
10,2005-10-28,2,False,2,0,1,0,8,0,8,11,0
11,2005-11-03,0,False,0,0,1,0,8,0,8,12,0
12,2005-11-04,0,False,0,0,1,0,8,0,8,13,0
13,2005-11-06,2,False,2,0,1,0,10,0,10,14,0
14,2005-11-08,2,False,2,0,1,0,12,0,12,15,0
15,2005-11-11,1,False,1,0,1,0,13,0,13,16,0
16,2005-11-12,0,False,0,0,1,0,13,0,13,17,0
17,2005-11-15,1,False,1,0,1,0,14,0,14,18,0
18,2005-11-17,1,False,1,0,1,0,15,0,15,19,0
19,2005-11-19,0,False,0,0,1,0,15,0,15,20,0
20,2005-11-22,0,False,0,0,1,0,15,0,15,21,0
21,2005-11-23,0,False,0,0,1,0,15,0,15,22,0
22,2005-11-26,0,False,0,0,1,0,15,0,15,23,0
23,2005-11-27,0,False,0,0,1,0,15,0,15,24,0
24,2005-12-01,0,False,0,0,1,0,15,0,15,25,0
25,2005-12-03,1,False,1,0,1,0,16,0,16,26,0
26,2005-12-07,1,False,1,0,1,0,17,0,17,27,0
27,2005-12-09,1,False,1,0,1,0,18,0,18,28,0
28,2005-12-14,0,False,0,0,1,0,18,0,18,29,0
29,2005-12-16,0,False,0,0,1,0,18,0,18,30,0
30,2005-12-18,0,False,0,0,1,0,18,0,18,31,0
31,2005-12-22,1,False,1,0,1,0,19,0,19,32,0
32,2005-12-23,1,False,1,0,1,0,20,0,20,33,0
33,2005-12-27,1,False,1,0,1,0,21,0,21,34,0
34,2005-12-28,1,False,1,0,1,0,22,0,22,35,0
35,2005-12-31,1,False,1,0,1,0,23,0,23,36,0
36,2006-01-01,1,False,1,0,1,0,24,0,24,37,0
37,2006-01-04,0,False,0,0,1,0,24,0,24,38,0
38,2006-01-06,1,False,1,0,1,0,25,0,25,39,0
39,2006-01-08,0,False,0,0,1,0,25,0,25,40,0
40,2006-01-10,1,False,1,0,1,0,26,0,26,41,0
41,2006-01-12,1,False,1,0,1,0,27,0,27,42,0
42,2006-01-13,3,False,3,0,1,0,30,0,30,43,0
43,2006-01-16,2,False,2,0,1,0,32,0,32,44,0
44,2006-01-19,1,False,1,0,1,0,33,0,33,45,0
45,2006-01-21,0,False,0,0,1,0,33,0,33,46,0
46,2006-01-23,0,False,0,0,1,0,33,0,33,47,0
47,2006-01-25,1,False,1,0,1,0,34,0,34,48,0
48,2006-01-26,0,False,0,0,1,0,34,0,34,49,0
49,2006-01-29,0,False,0,0,1,0,34,0,34,50,0
50,2006-02-03,0,False,0,0,1,0,34,0,34,51,0
51,2006-02-04,0,False,0,0,1,0,34,0,34,52,0
52,2006-02-07,0,False,0,0,1,0,34,0,34,53,0
53,2006-02-10,1,False,1,0,1,0,35,0,35,54,0
54,2006-02-11,1,False,1,0,1,0,36,0,36,55,0
55,2006-02-28,1,False,1,0,1,0,37,0,37,56,0
56,2006-03-02,1,False,1,0,1,0,38,0,38,57,0
57,2006-03-04,1,False,1,0,1,0,39,0,39,58,0
58,2006-03-06,2,False,2,0,1,0,41,0,41,59,0
59,2006-03-08,1,False,1,0,1,0,42,0,42,60,0
60,2006-03-10,0,False,0,0,1,0,42,0,42,61,0
61,2006-03-12,0,False,0,0,1,0,42,0,42,62,0
62,2006-03-14,1,False,1,0,1,0,43,0,43,63,0
63,2006-03-16,0,False,0,0,1,0,43,0,43,64,0
64,2006-03-18,0,False,0,0,1,0,43,0,43,65,0
65,2006-03-20,1,False,1,0,1,0,44,0,44,66,0
66,2006-03-22,0,False,0,0,1,0,44,0,44,67,0
67,2006-03-23,2,False,2,0,1,0,46,0,46,68,0
68,2006-03-25,1,False,1,0,1,0,47,0,47,69,0
69,2006-03-29,1,False,1,0,1,0,48,0,48,70,0
70,2006-03-30,0,False,0,0,1,0,48,0,48,71,0
71,2006-04-01,0,False,0,0,1,0,48,0,48,72,0
72,2006-04-03,0,False,0,0,1,0,48,0,48,73,0
73,2006-04-05,0,False,0,0,1,0,48,0,48,74,0
74,2006-04-07,0,False,0,0,1,0,48,0,48,75,0
75,2006-04-08,0,False,0,0,1,0,48,0,48,76,0
76,2006-04-10,1,False,1,0,1,0,49,0,49,77,0
77,2006-04-13,1,False,1,0,1,0,50,0,50,78,0
78,2006-04-15,1,False,1,0,1,0,51,0,51,79,0
79,2006-04-17,1,False,1,0,1,0,52,0,52,80,0
80,2006-04-18,0,False,0,0,1,0,52,0,52,81,0
81,2006-10-05,0,False,0,0,1,0,52,0,52,82,0
82,2006-10-07,2,False,2,0,1,0,54,0,54,83,0
83,2006-10-12,0,False,0,0,1,0,54,0,54,84,0
84,2006-10-14,0,False,0,0,1,0,54,0,54,85,0
85,2006-10-18,0,False,0,0,1,0,54,0,54,86,0
86,2006-10-19,1,False,1,0,1,0,55,0,55,87,0
87,2006-10-21,1,False,1,0,1,0,56,0,56,88,0
88,2006-10-25,1,False,1,0,1,0,57,0,57,89,0
89,2006-10-27,1,False,1,0,1,0,58,0,58,90,0
90,2006-10-28,0,False,0,0,1,0,58,0,58,91,0
91,2006-10-30,0,False,0,0,1,0,58,0,58,92,0
92,2006-11-03,0,False,0,0,1,0,58,0,58,93,0
93,2006-11-04,2,False,2,0,1,0,60,0,60,94,0
94,2006-11-06,2,False,2,0,1,0,62,0,62,95,0
95,2006-11-09,0,False,0,0,1,0,62,0,62,96,0
96,2006-11-11,1,False,1,0,1,0,63,0,63,97,0
97,2006-11-13,1,False,1,0,1,0,64,0,64,98,0
98,2006-11-15,0,False,0,0,1,0,64,0,64,99,0
99,2006-11-17,0,False,0,0,1,0,64,0,64,100,0
100,2006-11-18,1,False,1,0,1,0,65,0,65,101,0
101,2006-11-22,0,False,0,0,1,0,65,0,65,102,0
102,2006-11-24,1,False,1,0,1,0,66,0,66,103,0
103,2006-11-25,1,False,1,0,1,0,67,0,67,104,0
104,2006-11-28,1,False,1,0,1,0,68,0,68,105,0
105,2006-11-30,0,False,0,0,1,0,68,0,68,106,0
106,2006-12-02,1,False,1,0,1,0,69,0,69,107,0
107,2006-12-06,0,False,0,0,1,0,69,0,69,108,0
108,2006-12-08,0,False,0,0,1,0,69,0,69,109,0
109,2006-12-09,1,False,1,0,1,0,70,0,70,110,0
110,2006-12-11,0,False,0,0,1,0,70,0,70,111,0
111,2006-12-15,3,False,3,0,1,0,73,0,73,112,0
112,2006-12-16,1,False,1,0,1,0,74,0,74,113,0
113,2006-12-19,1,False,1,0,1,0,75,0,75,114,0
114,2006-12-22,0,False,0,0,1,0,75,0,75,115,0
115,2006-12-23,1,False,1,0,1,0,76,0,76,116,0
116,2006-12-26,1,False,1,0,1,0,77,0,77,117,0
117,2006-12-27,0,False,0,0,1,0,77,0,77,118,0
118,2006-12-29,0,False,0,0,1,0,77,0,77,119,0
119,2006-12-30,0,False,0,0,1,0,77,0,77,120,0
120,2007-01-01,0,False,0,0,1,0,77,0,77,121,0
121,2007-01-04,0,False,0,0,1,0,77,0,77,122,0
122,2007-01-06,1,False,1,0,1,0,78,0,78,123,0
123,2007-01-09,2,False,2,0,1,0,80,0,80,124,0
124,2007-01-11,0,False,0,0,1,0,80,0,80,125,0
125,2007-01-13,0,False,0,0,1,0,80,0,80,126,0
126,2007-01-16,0,False,0,0,1,0,80,0,80,127,0
127,2007-01-18,1,False,1,0,1,0,81,0,81,128,0
128,2007-01-20,0,False,0,0,1,0,81,0,81,129,0
129,2007-01-26,1,False,1,0,1,0,82,0,82,130,0
130,2007-01-27,1,False,1,0,1,0,83,0,83,131,0
131,2007-01-30,1,False,1,0,1,0,84,0,84,132,0
132,2007-02-01,1,False,1,0,1,0,85,0,85,133,0
133,2007-02-03,0,False,0,0,1,0,85,0,85,134,0
134,2007-02-04,0,False,0,0,1,0,85,0,85,135,0
135,2007-02-06,0,False,0,0,1,0,85,0,85,136,0
136,2007-02-08,0,False,0,0,1,0,85,0,85,137,0
137,2007-02-10,1,False,1,0,1,0,86,0,86,138,0
138,2007-02-15,0,False,0,0,1,0,86,0,86,139,0
139,2007-02-18,0,False,0,0,1,0,86,0,86,140,0
140,2007-02-20,0,False,0,0,1,0,86,0,86,141,0
141,2007-02-21,0,False,0,0,1,0,86,0,86,142,0
142,2007-02-24,0,False,0,0,1,0,86,0,86,143,0
143,2007-02-25,1,False,1,0,1,0,87,0,87,144,0
144,2007-02-27,2,False,2,0,1,0,89,0,89,145,0
145,2007-03-01,1,False,1,0,1,0,90,0,90,146,0
146,2007-03-03,0,False,0,0,1,0,90,0,90,147,0
147,2007-03-06,0,False,0,0,1,0,90,0,90,148,0
148,2007-03-09,0,False,0,0,1,0,90,0,90,149,0
149,2007-03-10,1,False,1,0,1,0,91,0,91,150,0
150,2007-03-12,2,False,2,0,1,0,93,0,93,151,0
151,2007-03-15,0,False,0,0,1,0,93,0,93,152,0
152,2007-03-16,0,False,0,0,1,0,93,0,93,153,0
153,2007-03-18,0,False,0,0,1,0,93,0,93,154,0
154,2007-03-21,0,False,0,0,1,0,93,0,93,155,0
155,2007-03-22,2,False,2,0,1,0,95,0,95,156,0
156,2007-03-24,0,False,0,0,1,0,95,0,95,157,0
157,2007-03-27,0,False,0,0,1,0,95,0,95,158,0
158,2007-03-30,0,False,0,0,1,0,95,0,95,159,0
159,2007-03-31,0,False,0,0,1,0,95,0,95,160,0
160,2007-04-03,1,False,1,0,1,0,96,0,96,161,0
161,2007-04-04,2,False,2,0,1,0,98,0,98,162,0
162,2007-04-07,0,False,0,0,1,0,98,0,98,163,0
163,2007-10-05,0,False,0,0,1,0,98,0,98,164,0
164,2007-10-06,1,False,1,0,1,0,99,0,99,165,0
165,2007-10-08,0,False,0,0,1,0,99,0,99,166,0
166,2007-10-12,1,False,1,0,1,0,100,0,100,167,0
167,2007-10-13,1,False,1,0,1,0,101,0,101,168,0
168,2007-10-18,1,False,1,0,1,0,102,0,102,169,0
169,2007-10-20,0,False,0,0,1,0,102,0,102,170,0
170,2007-10-24,1,False,1,0,1,0,103,0,103,171,0
171,2007-10-26,1,False,1,0,1,0,104,0,104,172,0
172,2007-10-27,0,False,0,0,1,0,104,0,104,173,0
173,2007-10-29,2,False,2,0,1,0,106,0,106,174,0
174,2007-11-01,0,False,0,0,1,0,106,0,106,175,0
175,2007-11-02,1,False,1,0,1,0,107,0,107,176,0
176,2007-11-05,0,False,0,0,1,0,107,0,107,177,0
177,2007-11-06,0,False,0,0,1,0,107,0,107,178,0
178,2007-11-08,1,False,1,0,1,0,108,0,108,179,0
179,2007-11-10,1,False,1,0,1,0,109,0,109,180,0
180,2007-11-15,1,False,1,0,1,0,110,0,110,181,0
181,2007-11-16,1,False,1,0,1,0,111,0,111,182,0
182,2007-11-19,0,False,0,0,1,0,111,0,111,183,0
183,2007-11-21,1,False,1,0,1,0,112,0,112,184,0
184,2007-11-23,0,False,0,0,1,0,112,0,112,185,0
185,2007-11-24,2,False,2,0,1,0,114,0,114,186,0
186,2007-11-26,1,False,1,0,1,0,115,0,115,187,0
187,2007-11-28,0,False,0,0,1,0,115,0,115,188,0
188,2007-11-30,2,False,2,0,1,0,117,0,117,189,0
189,2007-12-01,1,False,1,0,1,0,118,0,118,190,0
190,2007-12-07,0,False,0,0,1,0,118,0,118,191,0
191,2007-12-08,1,False,1,0,1,0,119,0,119,192,0
192,2007-12-10,0,False,0,0,1,0,119,0,119,193,0
193,2007-12-12,1,False,1,0,1,0,120,0,120,194,0
194,2007-12-14,1,False,1,0,1,0,121,0,121,195,0
195,2007-12-15,0,False,0,0,1,0,121,0,121,196,0
196,2007-12-17,1,False,1,0,1,0,122,0,122,197,0
197,2007-12-20,0,False,0,0,1,0,122,0,122,198,0
198,2007-12-22,1,False,1,0,1,0,123,0,123,199,0
199,2007-12-26,0,False,0,0,1,0,123,0,123,200,0
200,2007-12-27,1,False,1,0,1,0,124,0,124,201,0
201,2007-12-29,4,False,4,0,1,0,128,0,128,202,0
202,2008-01-01,0,False,0,0,1,0,128,0,128,203,0
203,2008-01-03,0,False,0,0,1,0,128,0,128,204,0
204,2008-01-05,2,False,2,0,1,0,130,0,130,205,0
205,2008-01-09,0,False,0,0,1,0,130,0,130,206,0
206,2008-01-13,1,False,1,0,1,0,131,0,131,207,0
207,2008-01-15,1,False,1,0,1,0,132,0,132,208,0
208,2008-01-17,1,False,1,0,1,0,133,0,133,209,0
209,2008-01-19,1,False,1,0,1,0,134,0,134,210,0
210,2008-01-21,2,False,2,0,1,0,136,0,136,211,0
211,2008-01-23,1,False,1,0,1,0,137,0,137,212,0
212,2008-01-24,0,False,0,0,1,0,137,0,137,213,0
213,2008-01-29,0,False,0,0,1,0,137,0,137,214,0
214,2008-01-31,4,False,4,0,1,0,141,0,141,215,0
215,2008-02-02,0,False,0,0,1,0,141,0,141,216,0
216,2008-02-05,2,False,2,0,1,0,143,0,143,217,0
217,2008-02-06,1,False,1,0,1,0,144,0,144,218,0
218,2008-02-08,0,False,0,0,1,0,144,0,144,219,0
219,2008-02-10,1,False,1,0,1,0,145,0,145,220,0
220,2008-02-13,1,False,1,0,1,0,146,0,146,221,0
221,2008-02-15,0,False,0,0,1,0,146,0,146,222,0
222,2008-02-16,0,False,0,0,1,0,146,0,146,223,0
223,2008-02-20,0,False,0,0,1,0,146,0,146,224,0
224,2008-02-23,0,False,0,0,1,0,146,0,146,225,0
225,2008-02-24,0,False,0,0,1,0,146,0,146,226,0
226,2008-02-26,0,False,0,0,1,0,146,0,146,227,0
227,2008-02-29,0,False,0,0,1,0,146,0,146,228,0
228,2008-03-01,1,False,1,0,1,0,147,0,147,229,0
229,2008-03-03,3,False,3,0,1,0,150,0,150,230,0
230,2008-03-05,2,False,2,0,1,0,152,0,152,231,0
231,2008-03-08,0,False,0,0,1,0,152,0,152,232,0
232,2008-03-09,0,False,0,0,1,0,152,0,152,233,0
233,2008-03-12,2,False,2,0,1,0,154,0,154,234,0
234,2008-03-14,1,False,1,0,1,0,155,0,155,235,0
235,2008-03-16,0,False,0,0,1,0,155,0,155,236,0
236,2008-03-18,1,False,1,0,1,0,156,0,156,237,0
237,2008-03-19,0,False,0,0,1,0,156,0,156,238,0
238,2008-03-21,2,False,2,0,1,0,158,0,158,239,0
239,2008-03-25,1,False,1,0,1,0,159,0,159,240,0
240,2008-03-27,0,False,0,0,1,0,159,0,159,241,0
241,2008-03-29,1,False,1,0,1,0,160,0,160,242,0
242,2008-04-01,1,False,1,0,1,0,161,0,161,243,0
243,2008-04-03,2,False,2,0,1,0,163,0,163,244,0
244,2008-04-05,0,False,0,0,1,0,163,0,163,245,0
245,2008-04-11,1,True,0,1,0,1,163,1,164,245,1
246,2008-04-13,0,True,0,0,0,1,163,1,164,245,2
247,2008-04-15,0,True,0,0,0,1,163,1,164,245,3
248,2008-04-17,0,True,0,0,0,1,163,1,164,245,4
249,2008-04-19,0,True,0,0,0,1,163,1,164,245,5
250,2008-04-21,2,True,0,2,0,1,163,3,166,245,6
251,2008-04-22,1,True,0,1,0,1,163,4,167,245,7
252,2008-10-10,0,False,0,0,1,0,163,4,167,246,7
253,2008-10-11,2,False,2,0,1,0,165,4,169,247,7
254,2008-10-13,0,False,0,0,1,0,165,4,169,248,7
255,2008-10-16,0,False,0,0,1,0,165,4,169,249,7
256,2008-10-18,0,False,0,0,1,0,165,4,169,250,7
257,2008-10-21,0,False,0,0,1,0,165,4,169,251,7
258,2008-10-23,0,False,0,0,1,0,165,4,169,252,7
259,2008-10-25,0,False,0,0,1,0,165,4,169,253,7
260,2008-11-04,0,False,0,0,1,0,165,4,169,254,7
261,2008-11-06,0,False,0,0,1,0,165,4,169,255,7
262,2008-11-08,0,False,0,0,1,0,165,4,169,256,7
263,2008-11-10,1,False,1,0,1,0,166,4,170,257,7
264,2008-11-12,1,False,1,0,1,0,167,4,171,258,7
265,2008-11-14,1,False,1,0,1,0,168,4,172,259,7
266,2008-11-15,2,False,2,0,1,0,170,4,174,260,7
267,2008-11-19,1,False,1,0,1,0,171,4,175,261,7
268,2008-11-20,0,False,0,0,1,0,171,4,175,262,7
269,2008-11-22,0,False,0,0,1,0,171,4,175,263,7
270,2008-11-24,1,False,1,0,1,0,172,4,176,264,7
271,2008-11-26,3,False,3,0,1,0,175,4,179,265,7
272,2008-11-28,1,False,1,0,1,0,176,4,180,266,7
273,2008-11-29,0,False,0,0,1,0,176,4,180,267,7
274,2008-12-02,0,False,0,0,1,0,176,4,180,268,7
275,2008-12-04,1,False,1,0,1,0,177,4,181,269,7
276,2008-12-06,0,False,0,0,1,0,177,4,181,270,7
277,2008-12-07,0,False,0,0,1,0,177,4,181,271,7
278,2008-12-10,1,False,1,0,1,0,178,4,182,272,7
279,2008-12-12,2,False,2,0,1,0,180,4,184,273,7
280,2008-12-13,0,False,0,0,1,0,180,4,184,274,7
281,2008-12-16,2,False,2,0,1,0,182,4,186,275,7
282,2008-12-18,1,False,1,0,1,0,183,4,187,276,7
283,2008-12-20,0,False,0,0,1,0,183,4,187,277,7
284,2008-12-23,2,False,2,0,1,0,185,4,189,278,7
285,2008-12-26,1,False,1,0,1,0,186,4,190,279,7
286,2008-12-28,2,False,2,0,1,0,188,4,192,280,7
287,2008-12-30,0,False,0,0,1,0,188,4,192,281,7
288,2009-01-01,1,False,1,0,1,0,189,4,193,282,7
289,2009-01-03,1,False,1,0,1,0,190,4,194,283,7
290,2009-01-06,0,False,0,0,1,0,190,4,194,284,7
291,2009-01-09,0,False,0,0,1,0,190,4,194,285,7
292,2009-01-10,0,False,0,0,1,0,190,4,194,286,7
293,2009-01-13,0,False,0,0,1,0,190,4,194,287,7
294,2009-01-14,2,False,2,0,1,0,192,4,196,288,7
295,2009-01-17,0,False,0,0,1,0,192,4,196,289,7
296,2009-01-19,2,False,2,0,1,0,194,4,198,290,7
297,2009-01-20,0,False,0,0,1,0,194,4,198,291,7
298,2009-01-27,0,False,0,0,1,0,194,4,198,292,7
299,2009-01-31,2,False,2,0,1,0,196,4,200,293,7
300,2009-02-01,3,False,3,0,1,0,199,4,203,294,7
301,2009-02-03,0,False,0,0,1,0,199,4,203,295,7
302,2009-02-05,1,False,1,0,1,0,200,4,204,296,7
303,2009-02-07,0,False,0,0,1,0,200,4,204,297,7
304,2009-02-11,0,False,0,0,1,0,200,4,204,298,7
305,2009-02-14,1,False,1,0,1,0,201,4,205,299,7
306,2009-02-15,3,False,3,0,1,0,204,4,208,300,7
307,2009-02-18,1,False,1,0,1,0,205,4,209,301,7
308,2009-02-20,0,False,0,0,1,0,205,4,209,302,7
309,2009-02-22,1,False,1,0,1,0,206,4,210,303,7
310,2009-02-24,1,False,1,0,1,0,207,4,211,304,7
311,2009-02-26,0,False,0,0,1,0,207,4,211,305,7
312,2009-02-28,1,False,1,0,1,0,208,4,212,306,7
313,2009-03-01,1,False,1,0,1,0,209,4,213,307,7
314,2009-03-03,0,False,0,0,1,0,209,4,213,308,7
315,2009-03-08,1,False,1,0,1,0,210,4,214,309,7
316,2009-03-10,0,False,0,0,1,0,210,4,214,310,7
317,2009-03-12,1,False,1,0,1,0,211,4,215,311,7
318,2009-03-14,1,False,1,0,1,0,212,4,216,312,7
319,2009-03-16,0,False,0,0,1,0,212,4,216,313,7
320,2009-03-17,0,False,0,0,1,0,212,4,216,314,7
321,2009-03-19,1,False,1,0,1,0,213,4,217,315,7
322,2009-03-21,0,False,0,0,1,0,213,4,217,316,7
323,2009-03-24,1,False,1,0,1,0,214,4,218,317,7
324,2009-03-27,2,False,2,0,1,0,216,4,220,318,7
325,2009-04-01,1,False,1,0,1,0,217,4,221,319,7
326,2009-04-03,1,False,1,0,1,0,218,4,222,320,7
327,2009-04-05,0,False,0,0,1,0,218,4,222,321,7
328,2009-04-07,0,False,0,0,1,0,218,4,222,322,7
329,2009-04-09,0,False,0,0,1,0,218,4,222,323,7
330,2009-04-11,1,False,1,0,1,0,219,4,223,324,7
331,2009-04-15,0,True,0,0,0,1,219,4,223,324,8
332,2009-04-18,0,True,0,0,0,1,219,4,223,324,9
333,2009-04-20,0,True,0,0,0,1,219,4,223,324,10
334,2009-04-22,1,True,0,1,0,1,219,5,224,324,11
335,2009-04-24,1,True,0,1,0,1,219,6,225,324,12
336,2009-04-26,1,True,0,1,0,1,219,7,226,324,13
337,2009-04-28,0,True,0,0,0,1,219,7,226,324,14
338,2009-05-02,1,True,0,1,0,1,219,8,227,324,15
339,2009-05-04,3,True,0,3,0,1,219,11,230,324,16
340,2009-05-06,1,True,0,1,0,1,219,12,231,324,17
341,2009-05-08,0,True,0,0,0,1,219,12,231,324,18
342,2009-05-09,2,True,0,2,0,1,219,14,233,324,19
343,2009-05-11,0,True,0,0,0,1,219,14,233,324,20
344,2009-05-13,1,True,0,1,0,1,219,15,234,324,21
345,2009-10-01,2,False,2,0,1,0,221,15,236,325,21
346,2009-10-03,1,False,1,0,1,0,222,15,237,326,21
347,2009-10-06,2,False,2,0,1,0,224,15,239,327,21
348,2009-10-08,0,False,0,0,1,0,224,15,239,328,21
349,2009-10-10,0,False,0,0,1,0,224,15,239,329,21
350,2009-10-12,0,False,0,0,1,0,224,15,239,330,21
351,2009-10-15,2,False,2,0,1,0,226,15,241,331,21
352,2009-10-17,2,False,2,0,1,0,228,15,243,332,21
353,2009-10-22,0,False,0,0,1,0,228,15,243,333,21
354,2009-10-24,0,False,0,0,1,0,228,15,243,334,21
355,2009-10-27,2,False,2,0,1,0,230,15,245,335,21
356,2009-10-29,2,False,2,0,1,0,232,15,247,336,21
357,2009-10-30,1,False,1,0,1,0,233,15,248,337,21
358,2009-11-01,0,False,0,0,1,0,233,15,248,338,21
359,2009-11-17,1,False,1,0,1,0,234,15,249,339,21
360,2009-11-20,0,False,0,0,1,0,234,15,249,340,21
361,2009-11-21,1,False,1,0,1,0,235,15,250,341,21
362,2009-11-23,0,False,0,0,1,0,235,15,250,342,21
363,2009-11-25,1,False,1,0,1,0,236,15,251,343,21
364,2009-11-28,1,False,1,0,1,0,237,15,252,344,21
365,2009-11-30,0,False,0,0,1,0,237,15,252,345,21
366,2009-12-07,2,False,2,0,1,0,239,15,254,346,21
367,2009-12-09,0,False,0,0,1,0,239,15,254,347,21
368,2009-12-11,0,False,0,0,1,0,239,15,254,348,21
369,2009-12-12,1,False,1,0,1,0,240,15,255,349,21
370,2009-12-15,0,False,0,0,1,0,240,15,255,350,21
371,2009-12-18,0,False,0,0,1,0,240,15,255,351,21
372,2009-12-19,2,False,2,0,1,0,242,15,257,352,21
373,2009-12-23,1,False,1,0,1,0,243,15,258,353,21
374,2009-12-26,1,False,1,0,1,0,244,15,259,354,21
375,2009-12-28,0,False,0,0,1,0,244,15,259,355,21
376,2009-12-30,1,False,1,0,1,0,245,15,260,356,21
377,2010-01-02,0,False,0,0,1,0,245,15,260,357,21
378,2010-01-05,0,False,0,0,1,0,245,15,260,358,21
379,2010-01-07,1,False,1,0,1,0,246,15,261,359,21
380,2010-01-09,0,False,0,0,1,0,246,15,261,360,21
381,2010-01-12,0,False,0,0,1,0,246,15,261,361,21
382,2010-01-13,1,False,1,0,1,0,247,15,262,362,21
383,2010-01-15,1,False,1,0,1,0,248,15,263,363,21
384,2010-01-17,1,False,1,0,1,0,249,15,264,364,21
385,2010-01-19,0,False,0,0,1,0,249,15,264,365,21
386,2010-01-21,2,False,2,0,1,0,251,15,266,366,21
387,2010-01-23,1,False,1,0,1,0,252,15,267,367,21
388,2010-01-26,0,False,0,0,1,0,252,15,267,368,21
389,2010-01-27,1,False,1,0,1,0,253,15,268,369,21
390,2010-01-29,0,False,0,0,1,0,253,15,268,370,21
391,2010-01-31,1,False,1,0,1,0,254,15,269,371,21
392,2010-02-02,1,False,1,0,1,0,255,15,270,372,21
393,2010-02-04,2,False,2,0,1,0,257,15,272,373,21
394,2010-02-05,1,False,1,0,1,0,258,15,273,374,21
395,2010-02-07,3,False,3,0,1,0,261,15,276,375,21
396,2010-02-10,0,False,0,0,1,0,261,15,276,376,21
397,2010-02-11,0,False,0,0,1,0,261,15,276,377,21
398,2010-02-13,0,False,0,0,1,0,261,15,276,378,21
399,2010-03-03,0,False,0,0,1,0,261,15,276,379,21
400,2010-03-04,0,False,0,0,1,0,261,15,276,380,21
401,2010-03-06,0,False,0,0,1,0,261,15,276,381,21
402,2010-03-08,2,False,2,0,1,0,263,15,278,382,21
403,2010-03-10,0,False,0,0,1,0,263,15,278,383,21
404,2010-03-12,0,False,0,0,1,0,263,15,278,384,21
405,2010-03-14,0,False,0,0,1,0,263,15,278,385,21
406,2010-03-20,1,False,1,0,1,0,264,15,279,386,21
407,2010-03-24,0,False,0,0,1,0,264,15,279,387,21
408,2010-03-25,0,False,0,0,1,0,264,15,279,388,21
409,2010-03-28,1,False,1,0,1,0,265,15,280,389,21
410,2010-03-30,0,False,0,0,1,0,265,15,280,390,21
411,2010-04-01,0,False,0,0,1,0,265,15,280,391,21
412,2010-04-03,0,False,0,0,1,0,265,15,280,392,21
413,2010-04-05,0,False,0,0,1,0,265,15,280,393,21
414,2010-04-06,2,False,2,0,1,0,267,15,282,394,21
415,2010-04-09,2,False,2,0,1,0,269,15,284,395,21
416,2010-04-11,0,False,0,0,1,0,269,15,284,396,21
417,2010-04-15,0,True,0,0,0,1,269,15,284,396,22
418,2010-04-17,1,True,0,1,0,1,269,16,285,396,23
419,2010-04-19,1,True,0,1,0,1,269,17,286,396,24
420,2010-04-21,2,True,0,2,0,1,269,19,288,396,25
421,2010-04-23,1,True,0,1,0,1,269,20,289,396,26
422,2010-04-26,0,True,0,0,0,1,269,20,289,396,27
423,2010-04-28,0,True,0,0,0,1,269,20,289,396,28
424,2010-10-08,0,False,0,0,1,0,269,20,289,397,28
425,2010-10-09,2,False,2,0,1,0,271,20,291,398,28
426,2010-10-11,1,False,1,0,1,0,272,20,292,399,28
427,2010-10-13,1,False,1,0,1,0,273,20,293,400,28
428,2010-10-16,0,False,0,0,1,0,273,20,293,401,28
429,2010-10-19,0,False,0,0,1,0,273,20,293,402,28
430,2010-10-21,0,False,0,0,1,0,273,20,293,403,28
431,2010-10-23,0,False,0,0,1,0,273,20,293,404,28
432,2010-10-27,0,False,0,0,1,0,273,20,293,405,28
433,2010-10-28,1,False,1,0,1,0,274,20,294,406,28
434,2010-10-30,2,False,2,0,1,0,276,20,296,407,28
435,2010-11-03,0,False,0,0,1,0,276,20,296,408,28
436,2010-11-05,1,False,1,0,1,0,277,20,297,409,28
437,2010-11-07,0,False,0,0,1,0,277,20,297,410,28
438,2010-11-09,0,False,0,0,1,0,277,20,297,411,28
439,2010-11-11,1,False,1,0,1,0,278,20,298,412,28
440,2010-11-13,0,False,0,0,1,0,278,20,298,413,28
441,2010-11-14,1,False,1,0,1,0,279,20,299,414,28
442,2010-11-17,0,False,0,0,1,0,279,20,299,415,28
443,2010-11-19,0,False,0,0,1,0,279,20,299,416,28
444,2010-11-20,0,False,0,0,1,0,279,20,299,417,28
445,2010-11-22,0,False,0,0,1,0,279,20,299,418,28
446,2010-11-24,0,False,0,0,1,0,279,20,299,419,28
447,2010-11-26,0,False,0,0,1,0,279,20,299,420,28
448,2010-11-28,0,False,0,0,1,0,279,20,299,421,28
